timestamp,id,hitId,qInd,effortsLeft,effortsRight,selected0,selected1
"2023-11-15 15:57:39",AJTEN1JTLC9R9,50,3,"[0,-1,-1,1]","[1,1,0,-1]",0,1
"2023-11-15 15:57:44",AJTEN1JTLC9R9,50,4,"[0,1,0,-1]","[1,0,1,-1]",1,2
"2023-11-15 15:57:55",AJTEN1JTLC9R9,50,5,"[1,-1,0,1]","[1,0,0,1]",0,2
"2023-11-15 15:58:05",AJTEN1JTLC9R9,50,6,"[1,0,1,-1]","[-1,1,0,0]",1,2
"2023-11-15 15:58:13",AJTEN1JTLC9R9,50,7,"[0,-1,-1,-1]","[-1,-1,1,0]",1,2
"2023-11-15 15:58:20",AJTEN1JTLC9R9,50,8,"[1,0,0,-1]","[-1,0,1,-1]",1,2
"2023-11-15 15:58:31",AJTEN1JTLC9R9,50,9,"[0,1,-1,1]","[0,-1,0,1]",1,2
"2023-11-15 15:58:40",AJTEN1JTLC9R9,50,10,"[1,1,-1,0]","[-1,-1,0,1]",0,1
"2023-11-15 15:58:48",AJTEN1JTLC9R9,50,11,"[0,-1,-1,-1]","[0,1,1,-1]",0,2
"2023-11-15 15:58:55",AJTEN1JTLC9R9,50,12,"[1,-1,0,0]","[-1,0,0,-1]",0,1
"2023-11-15 15:59:01",AJTEN1JTLC9R9,50,13,"[1,0,1,1]","[0,1,0,-1]",1,2
"2023-11-14 22:26:56",AK7QVMH7RZPJK,23,0,"[0,-1,-1,0]","[0,-1,-1,-1]",0,1
"2023-11-14 22:27:09",AK7QVMH7RZPJK,23,1,"[1,0,-1,-1]","[1,-1,0,-1]",0,2
"2023-11-14 22:27:24",AK7QVMH7RZPJK,23,2,"[0,1,1,1]","[0,-1,1,1]",1,2
"2023-11-14 22:27:31",AK7QVMH7RZPJK,23,3,"[-1,1,0,0]","[0,0,-1,-1]",0,1
"2023-11-14 22:27:46",AK7QVMH7RZPJK,23,4,"[-1,0,0,-1]","[-1,0,1,0]",0,2
"2023-11-14 22:28:07",AK7QVMH7RZPJK,23,5,"[-1,0,1,1]","[0,-1,0,1]",0,2
"2023-11-14 22:28:18",AK7QVMH7RZPJK,23,6,"[-1,0,0,-1]","[-1,0,1,-1]",0,1
"2023-11-14 22:28:29",AK7QVMH7RZPJK,23,7,"[-1,0,1,0]","[-1,-1,0,-1]",0,1
"2023-11-14 22:28:42",AK7QVMH7RZPJK,23,8,"[-1,-1,-1,0]","[1,0,-1,-1]",0,1
"2023-11-14 22:28:50",AK7QVMH7RZPJK,23,9,"[-1,0,-1,0]","[0,1,0,1]",1,2
"2023-11-14 22:29:04",AK7QVMH7RZPJK,23,10,"[1,-1,-1,0]","[-1,0,0,1]",0,2
"2023-11-14 22:29:15",AK7QVMH7RZPJK,23,11,"[1,1,0,1]","[1,0,1,0]",0,2
"2023-11-14 22:29:23",AK7QVMH7RZPJK,23,12,"[-1,-1,0,-1]","[0,0,-1,-1]",0,2
"2023-11-14 22:29:30",AK7QVMH7RZPJK,23,13,"[-1,1,-1,0]","[1,-1,0,-1]",0,1
"2023-11-14 17:53:08",AKAI5WUE2Z5SC,12,0,"[-1,0,1,0]","[0,1,0,1]",1,2
"2023-11-14 17:53:22",AKAI5WUE2Z5SC,12,1,"[0,-1,0,-1]","[0,0,1,-1]",0,1
"2023-11-14 17:53:32",AKAI5WUE2Z5SC,12,2,"[1,1,0,1]","[1,-1,0,1]",1,2
"2023-11-14 17:53:40",AKAI5WUE2Z5SC,12,3,"[0,1,1,-1]","[-1,1,-1,0]",1,2
"2023-11-14 17:53:54",AKAI5WUE2Z5SC,12,4,"[0,-1,1,-1]","[-1,1,0,-1]",0,2
"2023-11-14 17:54:05",AKAI5WUE2Z5SC,12,5,"[0,1,-1,1]","[1,0,0,-1]",1,2
"2023-11-14 17:54:13",AKAI5WUE2Z5SC,12,6,"[0,1,-1,0]","[0,-1,1,0]",0,2
"2023-11-14 17:54:20",AKAI5WUE2Z5SC,12,7,"[-1,0,0,1]","[1,1,1,0]",0,2
"2023-11-14 17:54:27",AKAI5WUE2Z5SC,12,8,"[1,0,1,-1]","[0,-1,-1,-1]",0,2
"2023-11-14 17:54:32",AKAI5WUE2Z5SC,12,9,"[1,-1,0,1]","[1,1,0,0]",0,2
"2023-11-14 17:54:37",AKAI5WUE2Z5SC,12,10,"[-1,0,0,-1]","[0,-1,1,1]",0,2
"2023-11-14 17:54:43",AKAI5WUE2Z5SC,12,11,"[0,0,-1,-1]","[1,1,-1,0]",0,2
"2023-11-14 17:54:55",AKAI5WUE2Z5SC,12,12,"[1,1,1,0]","[-1,-1,0,0]",0,2
"2023-11-14 17:55:02",AKAI5WUE2Z5SC,12,13,"[1,0,-1,0]","[1,-1,0,1]",0,2
"2023-11-14 18:01:50",AKAI5WUE2Z5SC,15,0,"[0,1,-1,-1]","[0,1,-1,1]",0,2
"2023-11-14 18:01:55",AKAI5WUE2Z5SC,15,1,"[-1,0,1,0]","[-1,0,0,1]",0,2
"2023-11-14 18:02:00",AKAI5WUE2Z5SC,15,2,"[0,-1,1,1]","[1,1,0,-1]",0,2
"2023-11-14 18:02:14",AKAI5WUE2Z5SC,15,3,"[0,1,-1,-1]","[-1,0,0,-1]",0,2
"2023-11-14 18:02:24",AKAI5WUE2Z5SC,15,4,"[-1,1,0,1]","[0,1,-1,1]",0,2
"2023-11-14 18:02:31",AKAI5WUE2Z5SC,15,5,"[-1,0,1,-1]","[0,-1,-1,1]",0,2
"2023-11-14 18:02:37",AKAI5WUE2Z5SC,15,6,"[1,0,-1,0]","[0,1,-1,0]",0,2
"2023-11-14 18:02:45",AKAI5WUE2Z5SC,15,7,"[-1,-1,0,-1]","[-1,0,-1,1]",0,2
"2023-11-14 18:02:55",AKAI5WUE2Z5SC,15,8,"[0,-1,1,0]","[1,0,1,-1]",0,2
"2023-11-14 18:03:00",AKAI5WUE2Z5SC,15,9,"[1,0,1,1]","[0,1,1,1]",0,2
"2023-11-14 18:03:08",AKAI5WUE2Z5SC,15,10,"[0,-1,-1,0]","[1,0,1,1]",0,2
"2023-11-14 18:03:14",AKAI5WUE2Z5SC,15,11,"[-1,1,0,1]","[-1,1,-1,0]",0,1
"2023-11-14 18:03:19",AKAI5WUE2Z5SC,15,12,"[0,0,1,-1]","[0,1,1,-1]",0,2
"2023-11-14 18:03:23",AKAI5WUE2Z5SC,15,13,"[1,1,0,1]","[1,1,1,0]",0,2
"2023-11-15 21:32:08",AKAI5WUE2Z5SC,83,0,"[0,-1,-1,-1]","[1,0,-1,0]",0,2
"2023-11-15 21:32:13",AKAI5WUE2Z5SC,83,1,"[0,1,1,0]","[1,-1,0,0]",1,2
"2023-11-15 21:32:18",AKAI5WUE2Z5SC,83,2,"[-1,1,0,1]","[1,0,-1,-1]",0,1
"2023-11-15 21:32:24",AKAI5WUE2Z5SC,83,3,"[1,0,0,-1]","[0,1,0,1]",0,2
"2023-11-15 21:32:29",AKAI5WUE2Z5SC,83,4,"[1,1,0,-1]","[-1,1,-1,0]",0,1
"2023-11-15 21:32:35",AKAI5WUE2Z5SC,83,5,"[0,1,-1,-1]","[0,-1,0,1]",1,2
"2023-11-15 21:32:45",AKAI5WUE2Z5SC,83,6,"[1,1,0,1]","[0,-1,-1,-1]",0,1
"2023-11-15 21:32:51",AKAI5WUE2Z5SC,83,7,"[-1,-1,1,0]","[-1,0,1,-1]",0,2
"2023-11-15 21:32:56",AKAI5WUE2Z5SC,83,8,"[-1,1,0,-1]","[-1,1,0,0]",0,2
"2023-11-15 21:33:02",AKAI5WUE2Z5SC,83,9,"[0,-1,-1,-1]","[0,1,0,-1]",1,2
"2023-11-15 21:33:07",AKAI5WUE2Z5SC,83,10,"[1,1,0,0]","[1,1,-1,0]",0,1
"2023-11-15 21:33:12",AKAI5WUE2Z5SC,83,11,"[1,1,0,-1]","[1,-1,0,0]",1,2
"2023-11-15 21:33:19",AKAI5WUE2Z5SC,83,12,"[-1,0,-1,0]","[0,-1,0,-1]",1,2
"2023-11-15 21:33:25",AKAI5WUE2Z5SC,83,13,"[-1,0,0,-1]","[-1,-1,0,0]",0,2
"2023-11-15 21:28:13",AKAI5WUE2Z5SC,91,0,"[-1,1,-1,0]","[0,-1,0,1]",1,2
"2023-11-15 21:28:19",AKAI5WUE2Z5SC,91,1,"[1,1,1,0]","[0,-1,1,-1]",0,2
"2023-11-15 21:28:23",AKAI5WUE2Z5SC,91,2,"[1,0,1,-1]","[0,-1,1,-1]",0,2
"2023-11-15 21:28:29",AKAI5WUE2Z5SC,91,3,"[1,0,0,-1]","[0,1,1,1]",0,1
"2023-11-15 21:28:34",AKAI5WUE2Z5SC,91,4,"[0,1,1,-1]","[0,1,1,0]",0,2
"2023-11-15 21:28:40",AKAI5WUE2Z5SC,91,5,"[-1,1,0,-1]","[1,0,1,1]",0,1
"2023-11-15 21:28:47",AKAI5WUE2Z5SC,91,6,"[-1,1,0,1]","[0,-1,1,1]",0,1
"2023-11-15 21:28:53",AKAI5WUE2Z5SC,91,7,"[-1,-1,1,0]","[0,-1,-1,1]",0,1
"2023-11-15 21:28:59",AKAI5WUE2Z5SC,91,8,"[1,0,1,1]","[0,-1,-1,-1]",0,1
"2023-11-15 21:29:06",AKAI5WUE2Z5SC,91,9,"[0,0,-1,1]","[1,0,1,-1]",1,2
"2023-11-15 21:29:19",AKAI5WUE2Z5SC,91,10,"[0,0,-1,1]","[0,0,-1,-1]",0,2
"2023-11-15 21:29:27",AKAI5WUE2Z5SC,91,11,"[1,-1,0,0]","[-1,-1,0,-1]",0,2
"2023-11-15 21:29:32",AKAI5WUE2Z5SC,91,12,"[1,0,1,0]","[1,1,0,-1]",1,2
"2023-11-15 21:29:42",AKAI5WUE2Z5SC,91,13,"[1,-1,0,-1]","[0,0,-1,1]",0,1
"2023-11-15 21:30:11",AKAI5WUE2Z5SC,92,0,"[0,1,-1,-1]","[1,-1,-1,0]",1,2
"2023-11-15 21:30:19",AKAI5WUE2Z5SC,92,1,"[1,1,-1,0]","[1,-1,0,1]",1,2
"2023-11-15 21:30:28",AKAI5WUE2Z5SC,92,2,"[1,0,-1,1]","[0,0,-1,-1]",0,2
"2023-11-15 21:30:34",AKAI5WUE2Z5SC,92,3,"[0,0,-1,1]","[-1,0,0,-1]",1,2
"2023-11-15 21:30:40",AKAI5WUE2Z5SC,92,4,"[1,1,0,1]","[0,-1,1,0]",0,1
"2023-11-15 21:30:46",AKAI5WUE2Z5SC,92,5,"[0,0,1,-1]","[0,1,1,1]",0,2
"2023-11-15 21:30:56",AKAI5WUE2Z5SC,92,6,"[1,0,-1,-1]","[-1,0,0,-1]",1,2
"2023-11-15 21:31:01",AKAI5WUE2Z5SC,92,7,"[0,0,1,1]","[1,0,0,-1]",0,2
"2023-11-15 21:31:07",AKAI5WUE2Z5SC,92,8,"[-1,1,1,0]","[-1,-1,0,1]",1,2
"2023-11-15 21:31:17",AKAI5WUE2Z5SC,92,9,"[-1,-1,-1,0]","[0,1,-1,-1]",0,2
"2023-11-15 21:31:26",AKAI5WUE2Z5SC,92,10,"[0,-1,0,-1]","[1,0,1,1]",0,2
"2023-11-15 21:31:37",AKAI5WUE2Z5SC,92,11,"[0,1,-1,0]","[-1,0,-1,1]",0,2
"2023-11-15 21:31:42",AKAI5WUE2Z5SC,92,12,"[1,0,1,0]","[1,-1,-1,0]",0,1
"2023-11-15 21:31:52",AKAI5WUE2Z5SC,92,13,"[-1,0,1,-1]","[1,-1,0,0]",1,2
"2023-11-15 21:26:19",AKAI5WUE2Z5SC,94,0,"[1,0,0,-1]","[0,0,-1,1]",0,1
"2023-11-15 21:26:26",AKAI5WUE2Z5SC,94,1,"[-1,0,-1,-1]","[-1,0,1,0]",1,2
"2023-11-15 21:26:40",AKAI5WUE2Z5SC,94,2,"[-1,-1,-1,0]","[1,-1,-1,0]",0,2
"2023-11-15 21:26:45",AKAI5WUE2Z5SC,94,3,"[-1,-1,0,-1]","[0,-1,1,-1]",0,1
"2023-11-15 21:26:54",AKAI5WUE2Z5SC,94,4,"[1,-1,0,-1]","[-1,0,0,-1]",0,2
"2023-11-15 21:27:00",AKAI5WUE2Z5SC,94,5,"[0,0,1,-1]","[-1,0,-1,0]",0,1
"2023-11-15 21:27:05",AKAI5WUE2Z5SC,94,6,"[0,1,1,-1]","[1,0,1,0]",0,2
"2023-11-15 21:27:14",AKAI5WUE2Z5SC,94,7,"[0,-1,-1,0]","[0,-1,-1,1]",0,2
"2023-11-15 21:27:20",AKAI5WUE2Z5SC,94,8,"[1,1,0,1]","[0,1,-1,0]",0,1
"2023-11-15 21:27:27",AKAI5WUE2Z5SC,94,9,"[1,1,-1,0]","[-1,-1,0,-1]",1,2
"2023-11-15 21:27:37",AKAI5WUE2Z5SC,94,10,"[-1,1,0,-1]","[-1,0,-1,1]",0,1
"2023-11-15 21:27:45",AKAI5WUE2Z5SC,94,11,"[1,0,-1,-1]","[0,1,-1,0]",0,2
"2023-11-15 21:27:51",AKAI5WUE2Z5SC,94,12,"[-1,0,0,1]","[1,-1,0,0]",0,1
"2023-11-15 21:27:57",AKAI5WUE2Z5SC,94,13,"[0,-1,1,0]","[-1,-1,0,0]",1,2
"2023-11-15 21:35:38",AKAI5WUE2Z5SC,95,0,"[1,1,-1,0]","[-1,1,0,-1]",1,2
"2023-11-15 21:35:43",AKAI5WUE2Z5SC,95,1,"[-1,1,0,1]","[0,1,-1,0]",0,1
"2023-11-15 21:35:49",AKAI5WUE2Z5SC,95,2,"[0,0,1,-1]","[-1,1,-1,0]",0,1
"2023-11-15 21:35:56",AKAI5WUE2Z5SC,95,3,"[-1,-1,1,0]","[1,0,1,1]",0,2
"2023-11-15 21:36:02",AKAI5WUE2Z5SC,95,4,"[0,-1,1,-1]","[1,1,0,-1]",1,2
"2023-11-15 21:36:10",AKAI5WUE2Z5SC,95,5,"[0,1,0,-1]","[0,1,0,1]",0,2
"2023-11-15 21:36:15",AKAI5WUE2Z5SC,95,6,"[1,1,-1,0]","[1,0,1,-1]",1,2
"2023-11-15 21:36:22",AKAI5WUE2Z5SC,95,7,"[1,0,0,-1]","[1,1,0,-1]",0,2
"2023-11-15 21:36:27",AKAI5WUE2Z5SC,95,8,"[-1,-1,1,0]","[1,0,-1,-1]",0,1
"2023-11-15 21:36:37",AKAI5WUE2Z5SC,95,9,"[1,-1,0,1]","[-1,-1,0,-1]",0,2
"2023-11-15 21:36:42",AKAI5WUE2Z5SC,95,10,"[-1,-1,-1,0]","[-1,-1,0,1]",1,2
"2023-11-15 21:36:47",AKAI5WUE2Z5SC,95,11,"[-1,0,1,0]","[-1,-1,-1,0]",0,1
"2023-11-15 21:36:53",AKAI5WUE2Z5SC,95,12,"[1,1,0,0]","[1,0,-1,1]",0,1
"2023-11-15 21:36:58",AKAI5WUE2Z5SC,95,13,"[1,0,0,1]","[1,0,-1,-1]",0,1
"2023-11-15 21:19:50",AKAI5WUE2Z5SC,96,0,"[-1,1,-1,0]","[1,0,0,1]",0,2
"2023-11-15 21:20:29",AKAI5WUE2Z5SC,96,1,"[0,1,1,1]","[1,1,0,1]",0,2
"2023-11-15 21:20:36",AKAI5WUE2Z5SC,96,2,"[0,1,1,0]","[-1,-1,-1,0]",0,2
"2023-11-15 21:20:45",AKAI5WUE2Z5SC,96,3,"[0,-1,-1,0]","[0,1,1,0]",0,1
"2023-11-15 21:20:52",AKAI5WUE2Z5SC,96,4,"[-1,0,0,1]","[-1,0,-1,0]",0,2
"2023-11-15 21:20:57",AKAI5WUE2Z5SC,96,5,"[0,-1,-1,1]","[0,-1,1,0]",0,2
"2023-11-15 21:21:05",AKAI5WUE2Z5SC,96,6,"[-1,1,-1,0]","[0,-1,0,-1]",0,2
"2023-11-15 21:21:11",AKAI5WUE2Z5SC,96,7,"[1,0,0,1]","[-1,1,0,-1]",0,2
"2023-11-15 21:21:28",AKAI5WUE2Z5SC,96,8,"[-1,-1,0,-1]","[0,-1,1,1]",0,1
"2023-11-15 21:21:35",AKAI5WUE2Z5SC,96,9,"[-1,0,1,-1]","[0,0,-1,-1]",0,2
"2023-11-15 21:21:40",AKAI5WUE2Z5SC,96,10,"[-1,0,-1,-1]","[-1,-1,-1,0]",0,2
"2023-11-15 21:21:50",AKAI5WUE2Z5SC,96,11,"[0,-1,0,1]","[0,-1,1,0]",0,2
"2023-11-15 21:21:56",AKAI5WUE2Z5SC,96,12,"[-1,1,-1,0]","[1,-1,0,1]",0,2
"2023-11-15 21:22:05",AKAI5WUE2Z5SC,96,13,"[0,-1,1,1]","[0,1,1,-1]",0,2
"2023-11-15 21:24:33",AKAI5WUE2Z5SC,99,0,"[0,-1,1,0]","[1,0,1,1]",0,2
"2023-11-15 21:24:47",AKAI5WUE2Z5SC,99,1,"[-1,-1,-1,0]","[1,0,-1,0]",0,2
"2023-11-15 21:24:55",AKAI5WUE2Z5SC,99,2,"[-1,-1,0,-1]","[-1,-1,0,1]",0,2
"2023-11-15 21:25:01",AKAI5WUE2Z5SC,99,3,"[0,0,1,1]","[-1,0,1,0]",0,2
"2023-11-15 21:25:07",AKAI5WUE2Z5SC,99,4,"[1,1,-1,0]","[-1,1,0,0]",1,2
"2023-11-15 21:25:19",AKAI5WUE2Z5SC,99,5,"[0,-1,1,0]","[1,0,0,1]",0,2
"2023-11-15 21:25:26",AKAI5WUE2Z5SC,99,6,"[-1,-1,1,0]","[0,-1,0,-1]",1,2
"2023-11-15 21:25:32",AKAI5WUE2Z5SC,99,7,"[1,-1,1,0]","[0,-1,1,-1]",0,2
"2023-11-15 21:25:37",AKAI5WUE2Z5SC,99,8,"[-1,1,0,-1]","[1,0,1,0]",0,2
"2023-11-15 21:25:42",AKAI5WUE2Z5SC,99,9,"[-1,0,1,-1]","[0,-1,1,1]",0,2
"2023-11-15 21:25:48",AKAI5WUE2Z5SC,99,10,"[0,1,1,1]","[-1,0,-1,0]",0,1
"2023-11-15 21:25:54",AKAI5WUE2Z5SC,99,11,"[-1,1,0,0]","[1,0,-1,-1]",0,1
"2023-11-15 21:26:00",AKAI5WUE2Z5SC,99,12,"[-1,0,0,-1]","[-1,1,0,1]",0,1
"2023-11-15 21:26:05",AKAI5WUE2Z5SC,99,13,"[0,1,-1,1]","[0,-1,1,0]",1,2
"2023-11-15 21:39:02",AKAI5WUE2Z5SC,100,0,"[0,1,1,1]","[0,1,0,-1]",0,2
"2023-11-15 21:39:08",AKAI5WUE2Z5SC,100,1,"[0,0,1,-1]","[-1,1,0,-1]",1,2
"2023-11-15 21:39:15",AKAI5WUE2Z5SC,100,2,"[-1,0,-1,0]","[1,0,0,-1]",1,2
"2023-11-15 21:39:20",AKAI5WUE2Z5SC,100,3,"[-1,0,1,0]","[-1,1,0,1]",1,2
"2023-11-15 21:39:25",AKAI5WUE2Z5SC,100,4,"[0,1,-1,-1]","[1,1,0,1]",1,2
"2023-11-15 21:39:30",AKAI5WUE2Z5SC,100,5,"[-1,0,1,0]","[0,-1,1,0]",0,2
"2023-11-15 21:39:36",AKAI5WUE2Z5SC,100,6,"[1,0,-1,-1]","[1,-1,0,1]",1,2
"2023-11-15 21:39:41",AKAI5WUE2Z5SC,100,7,"[1,-1,0,-1]","[-1,0,1,-1]",0,1
"2023-11-15 21:39:50",AKAI5WUE2Z5SC,100,8,"[0,-1,0,-1]","[-1,0,-1,1]",0,1
"2023-11-15 21:39:56",AKAI5WUE2Z5SC,100,9,"[1,0,1,1]","[0,1,-1,1]",0,1
"2023-11-15 21:40:02",AKAI5WUE2Z5SC,100,10,"[-1,-1,0,1]","[0,-1,0,-1]",0,2
"2023-11-15 21:40:08",AKAI5WUE2Z5SC,100,11,"[1,1,0,1]","[1,-1,1,0]",0,1
"2023-11-15 21:40:13",AKAI5WUE2Z5SC,100,12,"[1,0,1,-1]","[1,1,0,-1]",1,2
"2023-11-15 21:40:20",AKAI5WUE2Z5SC,100,13,"[-1,1,0,1]","[0,1,1,-1]",0,1
"2023-11-15 21:16:23",AKAI5WUE2Z5SC,101,0,"[1,-1,-1,0]","[0,-1,1,-1]",0,2
"2023-11-15 21:16:30",AKAI5WUE2Z5SC,101,1,"[0,-1,1,1]","[0,1,-1,1]",0,1
"2023-11-15 21:16:38",AKAI5WUE2Z5SC,101,2,"[-1,1,1,0]","[0,-1,1,1]",0,2
"2023-11-15 21:17:26",AKAI5WUE2Z5SC,101,3,"[0,1,1,-1]","[1,1,0,1]",0,2
"2023-11-15 21:17:35",AKAI5WUE2Z5SC,101,4,"[1,0,0,-1]","[-1,-1,0,1]",1,2
"2023-11-15 21:17:42",AKAI5WUE2Z5SC,101,5,"[-1,0,-1,-1]","[0,1,-1,-1]",0,2
"2023-11-15 21:17:50",AKAI5WUE2Z5SC,101,6,"[1,0,-1,1]","[0,-1,1,1]",0,1
"2023-11-15 21:17:59",AKAI5WUE2Z5SC,101,7,"[1,1,-1,0]","[1,-1,1,0]",0,1
"2023-11-15 21:18:09",AKAI5WUE2Z5SC,101,8,"[-1,0,1,0]","[0,-1,-1,0]",1,2
"2023-11-15 21:18:16",AKAI5WUE2Z5SC,101,9,"[-1,0,0,-1]","[0,1,-1,0]",0,2
"2023-11-15 21:18:21",AKAI5WUE2Z5SC,101,10,"[1,0,-1,0]","[1,0,0,1]",1,2
"2023-11-15 21:18:27",AKAI5WUE2Z5SC,101,11,"[1,1,0,0]","[-1,-1,0,-1]",0,2
"2023-11-15 21:18:34",AKAI5WUE2Z5SC,101,12,"[1,1,0,1]","[0,0,-1,1]",0,2
"2023-11-15 21:18:40",AKAI5WUE2Z5SC,101,13,"[0,1,0,1]","[0,1,-1,-1]",0,2
"2023-11-15 21:37:13",AKAI5WUE2Z5SC,102,0,"[0,0,1,1]","[-1,1,0,-1]",0,2
"2023-11-15 21:37:18",AKAI5WUE2Z5SC,102,1,"[0,-1,-1,-1]","[0,0,1,1]",1,2
"2023-11-15 21:37:24",AKAI5WUE2Z5SC,102,2,"[1,0,0,1]","[1,0,-1,1]",0,1
"2023-11-15 21:37:29",AKAI5WUE2Z5SC,102,3,"[-1,1,0,1]","[-1,-1,-1,0]",0,1
"2023-11-15 21:37:36",AKAI5WUE2Z5SC,102,4,"[0,-1,-1,0]","[1,0,-1,0]",0,2
"2023-11-15 21:37:43",AKAI5WUE2Z5SC,102,5,"[0,1,0,-1]","[0,-1,1,-1]",0,2
"2023-11-15 21:37:52",AKAI5WUE2Z5SC,102,6,"[0,1,-1,-1]","[1,0,-1,0]",0,2
"2023-11-15 21:38:00",AKAI5WUE2Z5SC,102,7,"[1,-1,0,-1]","[-1,1,0,1]",0,1
"2023-11-15 21:38:05",AKAI5WUE2Z5SC,102,8,"[-1,0,1,0]","[1,0,-1,-1]",0,1
"2023-11-15 21:38:10",AKAI5WUE2Z5SC,102,9,"[1,1,1,0]","[0,0,-1,1]",0,1
"2023-11-15 21:38:16",AKAI5WUE2Z5SC,102,10,"[1,1,0,1]","[0,-1,0,-1]",0,1
"2023-11-15 21:38:21",AKAI5WUE2Z5SC,102,11,"[0,0,-1,-1]","[1,-1,1,0]",1,2
"2023-11-15 21:38:30",AKAI5WUE2Z5SC,102,12,"[1,0,-1,-1]","[-1,0,-1,-1]",0,2
"2023-11-15 21:38:41",AKAI5WUE2Z5SC,102,13,"[0,0,-1,1]","[1,1,-1,0]",0,2
"2023-11-15 21:33:40",AKAI5WUE2Z5SC,105,0,"[1,-1,0,1]","[0,-1,1,-1]",0,2
"2023-11-15 21:33:49",AKAI5WUE2Z5SC,105,1,"[-1,0,1,1]","[0,-1,0,-1]",1,2
"2023-11-15 21:34:02",AKAI5WUE2Z5SC,105,2,"[-1,0,1,0]","[-1,1,0,0]",1,2
"2023-11-15 21:34:09",AKAI5WUE2Z5SC,105,3,"[1,1,-1,0]","[0,0,1,1]",1,2
"2023-11-15 21:34:15",AKAI5WUE2Z5SC,105,4,"[0,1,-1,0]","[1,-1,1,0]",1,2
"2023-11-15 21:34:19",AKAI5WUE2Z5SC,105,5,"[-1,0,1,-1]","[0,0,1,-1]",0,2
"2023-11-15 21:34:24",AKAI5WUE2Z5SC,105,6,"[1,1,0,1]","[1,0,1,-1]",0,1
"2023-11-15 21:34:29",AKAI5WUE2Z5SC,105,7,"[1,1,0,-1]","[-1,1,0,1]",0,2
"2023-11-15 21:34:34",AKAI5WUE2Z5SC,105,8,"[1,0,-1,-1]","[1,0,1,0]",1,2
"2023-11-15 21:34:39",AKAI5WUE2Z5SC,105,9,"[-1,1,-1,0]","[0,0,1,1]",1,2
"2023-11-15 21:22:19",AKAI5WUE2Z5SC,107,0,"[-1,-1,0,1]","[0,-1,-1,-1]",0,2
"2023-11-15 21:22:27",AKAI5WUE2Z5SC,107,1,"[1,0,1,1]","[1,-1,0,0]",0,2
"2023-11-15 21:22:32",AKAI5WUE2Z5SC,107,2,"[1,0,0,-1]","[1,-1,0,1]",0,2
"2023-11-15 21:22:39",AKAI5WUE2Z5SC,107,3,"[1,0,-1,1]","[-1,1,0,-1]",0,2
"2023-11-15 21:22:56",AKAI5WUE2Z5SC,107,4,"[0,-1,-1,0]","[-1,0,-1,1]",0,2
"2023-11-15 21:23:06",AKAI5WUE2Z5SC,107,5,"[0,0,-1,-1]","[1,0,1,0]",0,2
"2023-11-15 21:23:15",AKAI5WUE2Z5SC,107,6,"[1,1,0,-1]","[-1,-1,0,-1]",0,2
"2023-11-15 21:23:22",AKAI5WUE2Z5SC,107,7,"[-1,1,0,-1]","[-1,0,1,0]",0,2
"2023-11-15 21:23:29",AKAI5WUE2Z5SC,107,8,"[1,1,0,1]","[1,0,-1,1]",0,1
"2023-11-15 21:23:39",AKAI5WUE2Z5SC,107,9,"[0,-1,-1,-1]","[-1,0,-1,1]",0,2
"2023-11-15 21:23:46",AKAI5WUE2Z5SC,107,10,"[-1,1,0,-1]","[-1,1,1,0]",0,1
"2023-11-15 21:23:57",AKAI5WUE2Z5SC,107,11,"[0,1,0,1]","[1,0,1,0]",0,2
"2023-11-15 21:24:04",AKAI5WUE2Z5SC,107,12,"[-1,-1,-1,0]","[-1,1,1,0]",1,2
"2023-11-15 21:24:12",AKAI5WUE2Z5SC,107,13,"[1,0,1,0]","[1,-1,0,-1]",0,2
"2023-11-15 21:17:47",AKNBC1TE88NDO,94,0,"[1,0,0,-1]","[0,0,-1,1]",0,1
"2023-11-15 21:17:57",AKNBC1TE88NDO,94,1,"[-1,0,-1,-1]","[-1,0,1,0]",1,2
"2023-11-15 21:18:17",AKNBC1TE88NDO,94,2,"[-1,-1,-1,0]","[1,-1,-1,0]",1,2
"2023-11-15 21:18:27",AKNBC1TE88NDO,94,3,"[-1,-1,0,-1]","[0,-1,1,-1]",0,2
"2023-11-15 21:18:35",AKNBC1TE88NDO,94,4,"[1,-1,0,-1]","[-1,0,0,-1]",0,1
"2023-11-15 21:18:58",AKNBC1TE88NDO,94,5,"[0,0,1,-1]","[-1,0,-1,0]",1,2
"2023-11-15 21:19:15",AKNBC1TE88NDO,94,6,"[0,1,1,-1]","[1,0,1,0]",1,2
"2023-11-15 21:19:23",AKNBC1TE88NDO,94,7,"[0,-1,-1,0]","[0,-1,-1,1]",0,2
"2023-11-15 21:19:38",AKNBC1TE88NDO,94,8,"[1,1,0,1]","[0,1,-1,0]",0,1
"2023-11-15 21:19:57",AKNBC1TE88NDO,94,9,"[1,1,-1,0]","[-1,-1,0,-1]",0,1
"2023-11-15 21:20:08",AKNBC1TE88NDO,94,10,"[-1,1,0,-1]","[-1,0,-1,1]",0,1
"2023-11-15 21:20:16",AKNBC1TE88NDO,94,11,"[1,0,-1,-1]","[0,1,-1,0]",0,2
"2023-11-15 21:20:21",AKNBC1TE88NDO,94,12,"[-1,0,0,1]","[1,-1,0,0]",1,2
