,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2,direct_comparison_value
1195,"[(0, 0, 1, 1), (0, 1, 1, 0)]",0,1,6,0.5,0_1,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702,0.0,0.166666666666667
1196,"[(0, 0, 1, 1), (0, 1, 1, 1)]",0,2,7,0.583333333333333,0_2,0.33333333333333304,0.4166666666666661,0.0,0.0,0.0,0.0,0.583333333333333
1197,"[(0, 0, 1, 1), (1, -1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1198,"[(0, 0, 1, 1), (1, -1, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1199,"[(0, 0, 1, 1), (1, -1, 0, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1200,"[(0, 0, 1, 1), (1, -1, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2,0.2
1201,"[(0, 0, 1, 1), (1, -1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0,0.2
1202,"[(0, 0, 1, 1), (1, 0, -1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1203,"[(0, 0, 1, 1), (1, 0, -1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.75,0.0,0.5,0.0,0.0
1204,"[(0, 0, 1, 1), (1, 0, -1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1205,"[(0, 0, 1, 1), (1, 0, 0, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696,0.0,0.0833333333333333
1206,"[(0, 0, 1, 1), (1, 0, 0, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1207,"[(0, 0, 1, 1), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0,0.3
1208,"[(0, 0, 1, 1), (1, 0, 1, 0)]",0,2,7,0.583333333333333,0_2,0.4166666666666661,0.33333333333333304,0.0,0.0,0.0,0.0,0.583333333333333
1209,"[(0, 0, 1, 1), (1, 0, 1, 1)]",0,2,8,0.727272727272727,0_2,0.727272727272727,0.454545454545454,0.0,0.0,0.0,0.0,0.727272727272727
1210,"[(0, 0, 1, 1), (1, 1, -1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.75,0.0,0.5,0.0,0.0
1211,"[(0, 0, 1, 1), (1, 1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1212,"[(0, 0, 1, 1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1213,"[(0, 0, 1, 1), (1, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1214,"[(0, 0, 1, 1), (1, 1, 1, 0)]",0,2,7,0.583333333333333,0_2,0.4166666666666661,0.33333333333333304,0.0,0.0,0.0,0.0,0.583333333333333
1215,"[(0, 1, -1, -1), (0, 1, -1, 0)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.25000000000000006,0.0,0.4999999999999997,0.333333333333333
1216,"[(0, 1, -1, -1), (0, 1, -1, 1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.333333333333334,0.0,0.666666666666667,0.333333333333333
1217,"[(0, 1, -1, -1), (0, 1, 0, -1)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.3
1218,"[(0, 1, -1, -1), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1219,"[(0, 1, -1, -1), (0, 1, 1, -1)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0,0.5
1220,"[(0, 1, -1, -1), (0, 1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1221,"[(0, 1, -1, -1), (0, 1, 1, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1222,"[(0, 1, -1, -1), (1, -1, -1, 0)]",0,2,6,0.5,0_2,0.4166666666666667,0.08333333333333298,0.0,0.0,0.0,0.0,0.5
1223,"[(0, 1, -1, -1), (1, -1, 0, -1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.6000000000000001,0.0,0.8,0.2
1224,"[(0, 1, -1, -1), (1, -1, 0, 0)]",1,2,10,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1225,"[(0, 1, -1, -1), (1, -1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1226,"[(0, 1, -1, -1), (1, -1, 1, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1227,"[(0, 1, -1, -1), (1, 0, -1, -1)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0,0.636363636363636
1228,"[(0, 1, -1, -1), (1, 0, -1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.09090909090909,0.0,0.545454545454545,0.454545454545455
1229,"[(0, 1, -1, -1), (1, 0, -1, 1)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.090909090909091,0.0,0.272727272727273,0.363636363636364
1230,"[(0, 1, -1, -1), (1, 0, 0, -1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1231,"[(0, 1, -1, -1), (1, 0, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9,0.1
1232,"[(0, 1, -1, -1), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.181818181818182,0.0,0.181818181818182,0.0,0.272727272727273
1233,"[(0, 1, -1, -1), (1, 0, 1, 0)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1234,"[(0, 1, -1, -1), (1, 0, 1, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0909090909090909
1235,"[(0, 1, -1, -1), (1, 1, -1, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.181818181818182
1236,"[(0, 1, -1, -1), (1, 1, 0, -1)]",0,2,5,0.454545454545455,0_2,0.272727272727273,0.090909090909091,0.0,0.0,0.0,0.0,0.454545454545455
1237,"[(0, 1, -1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1238,"[(0, 1, -1, -1), (1, 1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1239,"[(0, 1, -1, -1), (1, 1, 1, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9,0.1
1240,"[(0, 1, -1, 0), (0, 1, -1, 1)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0,0.6
1241,"[(0, 1, -1, 0), (0, 1, 0, -1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0,0.0
1242,"[(0, 1, -1, 0), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994,0.1
1243,"[(0, 1, -1, 0), (0, 1, 1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1244,"[(0, 1, -1, 0), (0, 1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1245,"[(0, 1, -1, 0), (0, 1, 1, 1)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702,0.166666666666667
1246,"[(0, 1, -1, 0), (1, -1, -1, 0)]",0,2,8,0.727272727272727,0_2,0.636363636363636,0.545454545454545,0.0,0.0,0.0,0.0,0.727272727272727
1247,"[(0, 1, -1, 0), (1, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0,0.0909090909090909
1248,"[(0, 1, -1, 0), (1, -1, 0, 0)]",1,2,10,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1249,"[(0, 1, -1, 0), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6,0.2
1250,"[(0, 1, -1, 0), (1, -1, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5,0.0
1251,"[(0, 1, -1, 0), (1, 0, -1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.0,0.0,0.5,0.0,0.5
1252,"[(0, 1, -1, 0), (1, 0, -1, 0)]",0,2,4,0.363636363636364,0_2,0.090909090909091,0.0,0.0,0.0,0.0,0.0,0.363636363636364
1253,"[(0, 1, -1, 0), (1, 0, -1, 1)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0,0.6
1254,"[(0, 1, -1, 0), (1, 0, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1255,"[(0, 1, -1, 0), (1, 0, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1256,"[(0, 1, -1, 0), (1, 0, 1, -1)]",0,1,6,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1257,"[(0, 1, -1, 0), (1, 0, 1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1258,"[(0, 1, -1, 0), (1, 0, 1, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0909090909090909
1259,"[(0, 1, -1, 0), (1, 1, -1, 0)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0,0.4
1260,"[(0, 1, -1, 0), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.3,0.0,0.2,0.0,0.2
1261,"[(0, 1, -1, 0), (1, 1, 0, 0)]",1,2,13,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1262,"[(0, 1, -1, 0), (1, 1, 0, 1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.41666666666666696,0.0,0.5833333333333337,0.25
1263,"[(0, 1, -1, 0), (1, 1, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1264,"[(0, 1, -1, 1), (0, 1, 0, -1)]",1,2,9,0.692307692307692,1_2,0.0,0.0,0.0,0.6153846153846151,0.0,0.46153846153846095,0.0769230769230769
1265,"[(0, 1, -1, 1), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994,0.1
1266,"[(0, 1, -1, 1), (0, 1, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1267,"[(0, 1, -1, 1), (0, 1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998,0.1
1268,"[(0, 1, -1, 1), (0, 1, 1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994,0.1
1269,"[(0, 1, -1, 1), (1, -1, -1, 0)]",0,2,7,0.7,0_2,0.7,0.39999999999999997,0.0,0.0,0.0,0.0,0.7
1270,"[(0, 1, -1, 1), (1, -1, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2,0.2
1271,"[(0, 1, -1, 1), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1272,"[(0, 1, -1, 1), (1, -1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9,0.1
1273,"[(0, 1, -1, 1), (1, -1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1274,"[(0, 1, -1, 1), (1, 0, -1, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.272727272727272,0.0,0.363636363636363,0.0,0.272727272727273
1275,"[(0, 1, -1, 1), (1, 0, -1, 0)]",0,2,8,0.666666666666667,0_2,0.5,0.5,0.0,0.0,0.0,0.0,0.666666666666667
1276,"[(0, 1, -1, 1), (1, 0, -1, 1)]",0,2,9,0.75,0_2,0.6666666666666667,0.583333333333333,0.0,0.0,0.0,0.0,0.75
1277,"[(0, 1, -1, 1), (1, 0, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1278,"[(0, 1, -1, 1), (1, 0, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1279,"[(0, 1, -1, 1), (1, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1280,"[(0, 1, -1, 1), (1, 0, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1281,"[(0, 1, -1, 1), (1, 0, 1, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1282,"[(0, 1, -1, 1), (1, 1, -1, 0)]",0,2,9,0.818181818181818,0_2,0.636363636363636,0.818181818181818,0.0,0.0,0.0,0.0,0.818181818181818
1283,"[(0, 1, -1, 1), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0,0.0909090909090909
1284,"[(0, 1, -1, 1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1285,"[(0, 1, -1, 1), (1, 1, 0, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1286,"[(0, 1, -1, 1), (1, 1, 1, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1287,"[(0, 1, 0, -1), (0, 1, 0, 1)]",1,2,12,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1288,"[(0, 1, 0, -1), (0, 1, 1, -1)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0,0.636363636363636
1289,"[(0, 1, 0, -1), (0, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0,0.2
1290,"[(0, 1, 0, -1), (0, 1, 1, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1291,"[(0, 1, 0, -1), (1, -1, -1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3,0.1
1292,"[(0, 1, 0, -1), (1, -1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.636363636363636,0.27272727272727204,0.0,0.0,0.0,0.0,0.636363636363636
1293,"[(0, 1, 0, -1), (1, -1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1294,"[(0, 1, 0, -1), (1, -1, 0, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1295,"[(0, 1, 0, -1), (1, -1, 1, 0)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.4999999999999997,0.0,0.25000000000000006,0.0833333333333333
1296,"[(0, 1, 0, -1), (1, 0, -1, -1)]",0,2,6,0.5,0_2,0.16666666666666702,0.33333333333333304,0.0,0.0,0.0,0.0,0.5
1297,"[(0, 1, 0, -1), (1, 0, -1, 0)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0,0.0
1298,"[(0, 1, 0, -1), (1, 0, -1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0,0.0909090909090909
1299,"[(0, 1, 0, -1), (1, 0, 0, -1)]",0,2,5,0.5,0_2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1300,"[(0, 1, 0, -1), (1, 0, 0, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0
1301,"[(0, 1, 0, -1), (1, 0, 1, -1)]",0,2,6,0.6,0_2,0.19999999999999996,0.6,0.0,0.0,0.0,0.0,0.6
1302,"[(0, 1, 0, -1), (1, 0, 1, 0)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0,0.166666666666667
1303,"[(0, 1, 0, -1), (1, 0, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1304,"[(0, 1, 0, -1), (1, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0,0.1
1305,"[(0, 1, 0, -1), (1, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0,0.636363636363636
1306,"[(0, 1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.6666666666666667,0.166666666666667
1307,"[(0, 1, 0, -1), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1308,"[(0, 1, 0, -1), (1, 1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3,0.3
1309,"[(0, 1, 0, 1), (0, 1, 1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1310,"[(0, 1, 0, 1), (0, 1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0,0.1
1311,"[(0, 1, 0, 1), (0, 1, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1312,"[(0, 1, 0, 1), (1, -1, -1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0,0.0
1313,"[(0, 1, 0, 1), (1, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0,0.0909090909090909
1314,"[(0, 1, 0, 1), (1, -1, 0, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0,0.1
1315,"[(0, 1, 0, 1), (1, -1, 0, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.0,0.181818181818182
1316,"[(0, 1, 0, 1), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0,0.181818181818182
1317,"[(0, 1, 0, 1), (1, 0, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1318,"[(0, 1, 0, 1), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1319,"[(0, 1, 0, 1), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1320,"[(0, 1, 0, 1), (1, 0, 0, -1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0,0.0833333333333333
1321,"[(0, 1, 0, 1), (1, 0, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3,0.1
1322,"[(0, 1, 0, 1), (1, 0, 1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1323,"[(0, 1, 0, 1), (1, 0, 1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0,0.1
1324,"[(0, 1, 0, 1), (1, 0, 1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0,0.3
1325,"[(0, 1, 0, 1), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0,0.0
1326,"[(0, 1, 0, 1), (1, 1, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0,0.0
1327,"[(0, 1, 0, 1), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5,0.0
1328,"[(0, 1, 0, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0909090909090909
1329,"[(0, 1, 0, 1), (1, 1, 1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0,0.0833333333333333
1330,"[(0, 1, 1, -1), (0, 1, 1, 0)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0,0.6
1331,"[(0, 1, 1, -1), (0, 1, 1, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1332,"[(0, 1, 1, -1), (1, -1, -1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1333,"[(0, 1, 1, -1), (1, -1, 0, -1)]",0,2,7,0.7,0_2,0.7,0.39999999999999997,0.0,0.0,0.0,0.0,0.7
1334,"[(0, 1, 1, -1), (1, -1, 0, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1335,"[(0, 1, 1, -1), (1, -1, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1336,"[(0, 1, 1, -1), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.09090909090909,0.0,0.545454545454545,0.454545454545455
1337,"[(0, 1, 1, -1), (1, 0, -1, -1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.0,0.333333333333333
1338,"[(0, 1, 1, -1), (1, 0, -1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1339,"[(0, 1, 1, -1), (1, 0, -1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1340,"[(0, 1, 1, -1), (1, 0, 0, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6,0.4
1341,"[(0, 1, 1, -1), (1, 0, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1342,"[(0, 1, 1, -1), (1, 0, 1, -1)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0,0.636363636363636
1343,"[(0, 1, 1, -1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696,0.0833333333333333
1344,"[(0, 1, 1, -1), (1, 0, 1, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1345,"[(0, 1, 1, -1), (1, 1, -1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.181818181818182
1346,"[(0, 1, 1, -1), (1, 1, 0, -1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.272727272727272,0.0,0.363636363636363,0.272727272727273
1347,"[(0, 1, 1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1348,"[(0, 1, 1, -1), (1, 1, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1349,"[(0, 1, 1, -1), (1, 1, 1, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0909090909090909
1350,"[(0, 1, 1, 0), (0, 1, 1, 1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.090909090909091,0.0,0.0,0.0,0.272727272727273
1351,"[(0, 1, 1, 0), (1, -1, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0,0.181818181818182
1352,"[(0, 1, 1, 0), (1, -1, 0, -1)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.3
1353,"[(0, 1, 1, 0), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1354,"[(0, 1, 1, 0), (1, -1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1355,"[(0, 1, 1, 0), (1, -1, 1, 0)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0,0.545454545454545
1356,"[(0, 1, 1, 0), (1, 0, -1, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1357,"[(0, 1, 1, 0), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1358,"[(0, 1, 1, 0), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1359,"[(0, 1, 1, 0), (1, 0, 0, -1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0,0.166666666666667
1360,"[(0, 1, 1, 0), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1361,"[(0, 1, 1, 0), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.0,0.0,0.3636363636363641,0.0,0.454545454545455
